CNSH01277811,127781,6192
CNSH01277829,127782,3398
CNSH01277837,127783,8907
CNSH01277845,127784,8895
CNSH01277852,127785,9101
CNSH01277860,127786,8871
CNSH01277878,127787,2531
CNSH01277886,127788,8905
CNSH01277894,127789,8885
CNSH01277910,127791,2246
CNSH01277928,127792,2549
CNSH01277936,127793,8988
CNSH01277944,127794,8921
CNSH01277969,127796,8992
CNSH01277977,127797,2609
CNSH01277985,127798,8974
CNSH01277993,127799,3630
CNSH01278009,127800,8985
CNSH01278017,127801,8945
CNSH01278025,127802,4563
CNSH01278033,127803,9229
CNSH01278041,127804,9885
CNSH01278058,127805,65
CNSH01278066,127806,8951
CNSH01278074,127807,8995
CNSH01278082,127808,3695
CNSH01278090,127809,8937
CNSH01278108,127810,9012
CNSH01278116,127811,9013
CNSH01278124,127812,8962
CNSH01278132,127813,8938
CNSH01278140,127814,9314
CNSH01278157,127815,9436
CNSH01278173,127817,9097
CNSH01278181,127818,9054
CNSH01278199,127819,9057
CNSH01278207,127820,4351
CNSH01278223,127822,9091
CNSH01278231,127823,4613
CNSH01278249,127824,9095
CNSH01278256,127825,9035
CNSH01278272,127827,4573
CNSH01278280,127828,9202
CNSH01278298,127829,9629
CNSH01278306,127830,2890
CNSH01278314,127831,2079
CNSH01278322,127832,3688
CNSH01278330,127833,2884
CNSH01278348,127834,2532
CNSH01278355,127835,9244
CNSH01278363,127836,9273
CNSH01278371,127837,9364
CNSH01278389,127838,9369
CNSH01278397,127839,9370
CNSH01278405,127840,2158
CNSH01278413,127841,9365
CNSH01278421,127842,4780
CNSH01278439,127843,9407
CNSH01278447,127844,9386
CNSH01278454,127845,9416
CNSH01278462,127846,9418
CNSH01278470,127847,2779
CNSH01278488,127848,1720
CNSH01278496,127849,2280
CNSH01278504,127850,2059
CNSH01278512,127851,2310
CNSH01278520,127852,4562
CNSH01278538,127853,3483
CNSH01278546,127854,9451
CNSH01278553,127855,9520
CNSH01278561,127856,9480
CNSH01278579,127857,9495
CNSH01278587,127858,9496
CNSH01278595,127859,4725
CNSH01278603,127860,4729
CNSH01278611,127861,9540
CNSH01278629,127862,2772
CNSH01278637,127863,4449
CNSH01278645,127864,10047
CNSH01278652,127865,3761
CNSH01278660,127866,3083
CNSH01278678,127867,3466
CNSH01278686,127868,3084
CNSH01278702,127870,9578
CNSH01278710,127871,3102
CNSH01278728,127872,9738
CNSH01278736,127873,9628
CNSH01278744,127874,9643
CNSH01278751,127875,5083
CNSH01278769,127876,9689
CNSH01278777,127877,4944
CNSH01278785,127878,9743
CNSH01278793,127879,9162
CNSH01278801,127880,4879
CNSH01278819,127881,2759
CNSH01278827,127882,9664
CNSH01278843,127884,9658
CNSH01278850,127885,6133
CNSH01278868,127886,9780
CNSH01278876,127887,9661
CNSH01278884,127888,6716
CNSH01278892,127889,9695
CNSH01278900,127890,4953
CNSH01278918,127891,4928
CNSH01278926,127892,6940
CNSH01278934,127893,9728
CNSH01278942,127894,9676
CNSH01278959,127895,9660
CNSH01278975,127897,9699
CNSH01278983,127898,10055
CNSH01278991,127899,9820
CNSH01279007,127900,2030
CNSH01279015,127901,2054
CNSH01279023,127902,2586
CNSH01279031,127903,2638
CNSH01279049,127904,9203
CNSH01279056,127905,9206
CNSH01279064,127906,9368
CNSH01279072,127907,9371
CNSH01299021,129902,60
CNSH01299039,129903,19
CNSH01299054,129905,73
CNSH01300852,130085,2480
CNSH01300878,130087,1510
CNSH01300910,130091,2518
CNSH01300936,130093,2527
CNSH01301033,130103,3066
CNSH01301066,130106,3078
CNSH01301090,130109,3088
CNSH01301116,130111,3095
CNSH01301157,130115,1304
CNSH01301173,130117,3157
CNSH01301199,130119,3593
CNSH01301207,130120,3631
CNSH01301215,130121,3632
CNSH01301223,130122,3633
CNSH01301231,130123,3625
CNSH01301256,130125,3654
CNSH01301264,130126,3707
CNSH01301272,130127,3706
CNSH01301280,130128,3705
CNSH01301306,130130,3711
CNSH01301314,130131,3721
CNSH01301322,130132,3741
CNSH01301330,130133,3742
CNSH01301348,130134,3743
CNSH01301355,130135,3782
CNSH01301363,130136,3783
CNSH01301371,130137,3781
CNSH01301389,130138,3801
CNSH01301397,130139,3802
CNSH01301405,130140,3800
CNSH01301421,130142,3806
CNSH01301439,130143,3810
CNSH01301447,130144,3811
CNSH01301454,130145,3812
CNSH01301462,130146,3816
CNSH01301470,130147,3817
CNSH01301488,130148,3815
CNSH01301496,130149,3829
CNSH01301504,130150,3828
CNSH01301512,130151,3830
CNSH01301520,130152,3876
CNSH01301538,130153,3875
CNSH01301546,130154,3874
CNSH01301561,130156,3884
CNSH01301579,130157,3907
CNSH01301587,130158,3952
CNSH01301595,130159,3954
CNSH01301603,130160,3953
CNSH01301629,130162,4241
CNSH01301637,130163,4244
CNSH01301645,130164,4243
CNSH01301660,130166,4251
CNSH01301678,130167,4250
CNSH01301686,130168,4252
CNSH01301702,130170,12
CNSH01301710,130171,414
CNSH01301728,130172,1422
CNSH01301744,130174,2228
CNSH01301751,130175,3199
CNSH01301769,130176,2936
CNSH01301785,130178,4268
CNSH01301793,130179,4269
CNSH01301801,130180,4270
CNSH01301827,130182,4283
CNSH01301835,130183,4282
CNSH01301843,130184,4280
CNSH01301868,130186,4291
CNSH01301876,130187,4293
CNSH01301884,130188,4294
CNSH01301900,130190,4298
CNSH01301918,130191,4296
CNSH01301926,130192,4295
CNSH01301942,130194,4304
CNSH01301959,130195,4305
CNSH01301967,130196,4302
CNSH01301983,130198,4316
CNSH01301991,130199,4313
CNSH01302007,130200,4317
CNSH01302023,130202,4319
CNSH01302031,130203,4318
CNSH01302049,130204,4315
CNSH01302064,130206,4324
CNSH01302072,130207,4321
CNSH01302080,130208,4323
CNSH01302106,130210,4336
CNSH01302114,130211,4335
CNSH01302122,130212,4333
CNSH01302148,130214,4345
CNSH01302155,130215,4344
CNSH01302163,130216,4346
CNSH01302189,130218,4334
CNSH01302197,130219,4330
CNSH01302213,130221,4350
CNSH01302221,130222,4347
CNSH01302239,130223,4348
CNSH01302254,130225,4367
CNSH01302262,130226,4361
CNSH01302270,130227,4363
CNSH01302296,130229,4365
CNSH01302304,130230,4366
CNSH01302312,130231,4362
CNSH01302338,130233,4390
CNSH01302346,130234,4384
CNSH01302353,130235,4385
CNSH01302379,130237,4386
CNSH01302387,130238,4388
CNSH01302395,130239,4387
CNSH01302411,130241,4396
CNSH01302429,130242,4395
CNSH01302437,130243,4394
CNSH01302452,130245,4403
CNSH01302460,130246,4404
CNSH01302478,130247,4398
CNSH01302494,130249,4399
CNSH01302502,130250,4401
CNSH01302510,130251,4402
CNSH01302536,130253,4414
CNSH01302544,130254,4415
CNSH01302551,130255,4412
CNSH01302577,130257,4416
CNSH01302585,130258,4417
CNSH01302593,130259,4413
CNSH01302601,130260,4424
CNSH01302619,130261,4426
CNSH01302627,130262,4425
CNSH01302643,130264,4436
CNSH01302650,130265,4437
CNSH01302668,130266,4438
CNSH01302684,130268,79
CNSH01302692,130269,75
CNSH01302700,130270,50
CNSH01302726,130272,4455
CNSH01302734,130273,4461
CNSH01302742,130274,4456
CNSH01302767,130276,4459
CNSH01302775,130277,4458
CNSH01302783,130278,4457
CNSH01302809,130280,4466
CNSH01302817,130281,4471
CNSH01302825,130282,4467
CNSH01302841,130284,4468
CNSH01302858,130285,4464
CNSH01302866,130286,4470
CNSH01302882,130288,4476
CNSH01302890,130289,4475
CNSH01302908,130290,4473
CNSH01302924,130292,4489
CNSH01302932,130293,4483
CNSH01302940,130294,4490
CNSH01302965,130296,4486
CNSH01302973,130297,4485
CNSH01302981,130298,4488
CNSH01303005,130300,4500
CNSH01303013,130301,4497
CNSH01303021,130302,4498
CNSH01303047,130304,4510
CNSH01303054,130305,4502
CNSH01303062,130306,4503
CNSH01303088,130308,4506
CNSH01303096,130309,4511
CNSH01303104,130310,4507
CNSH01303120,130312,4509
CNSH01303138,130313,4501
CNSH01303146,130314,4504
CNSH01303153,130315,4518
CNSH01303161,130316,4516
CNSH01303179,130317,4517
CNSH01303195,130319,4526
CNSH01303203,130320,4525
CNSH01303211,130321,4527
CNSH01303237,130323,4536
CNSH01303245,130324,4535
CNSH01303252,130325,4538
CNSH01303278,130327,4547
CNSH01303286,130328,4543
CNSH01303294,130329,4554
CNSH01303310,130331,4542
CNSH01303328,130332,4552
CNSH01303336,130333,4548
CNSH01303351,130335,4551
CNSH01303369,130336,4544
CNSH01303377,130337,4553
CNSH01303385,130338,4545
CNSH01303393,130339,4541
CNSH01303419,130341,4561
CNSH01303427,130342,4560
CNSH01303435,130343,4559
CNSH01303443,130344,4579
CNSH01303450,130345,4578
CNSH01303468,130346,4577
CNSH01303476,130347,4574
CNSH01303484,130348,4581
CNSH01303500,130350,4575
CNSH01303518,130351,4582
CNSH01303526,130352,4580
CNSH01303542,130354,4590
CNSH01303559,130355,4586
CNSH01303567,130356,4595
CNSH01303575,130357,4594
CNSH01303583,130358,4593
CNSH01303591,130359,4589
CNSH01303617,130361,4585
CNSH01303625,130362,4592
CNSH01303633,130363,4587
CNSH01303658,130365,1734
CNSH01303666,130366,202
CNSH01303674,130367,80
CNSH01303682,130368,2428
CNSH01303690,130369,1457
CNSH01303716,130371,4602
CNSH01303724,130372,4599
CNSH01303732,130373,2751
CNSH01303757,130375,3364
CNSH01303765,130376,3860
CNSH01303773,130377,4603
CNSH01303799,130379,2433
CNSH01303807,130380,4601
CNSH01303815,130381,2443
CNSH01303823,130382,3703
CNSH01303831,130383,2449
CNSH01303856,130385,4605
CNSH01303864,130386,4608
CNSH01303872,130387,4609
CNSH01303880,130388,4604
CNSH01303898,130389,4607
CNSH01303914,130391,4624
CNSH01303922,130392,4622
CNSH01303930,130393,4620
CNSH01303948,130394,4625
CNSH01303955,130395,4619
CNSH01303963,130396,4623
CNSH01303989,130398,4639
CNSH01303997,130399,4635
CNSH01304003,130400,4638
CNSH01304011,130401,4636
CNSH01304029,130402,4637
CNSH01304037,130403,4633
CNSH01304052,130405,4647
CNSH01304060,130406,4655
CNSH01304078,130407,4650
CNSH01304086,130408,4651
CNSH01304094,130409,4657
CNSH01304128,130412,4658
CNSH01304136,130413,4646
CNSH01304144,130414,4654
CNSH01304151,130415,4649
CNSH01304169,130416,4652
CNSH01304185,130418,4665
CNSH01304193,130419,4662
CNSH01304201,130420,4666
CNSH01304219,130421,4661
CNSH01304227,130422,4663
CNSH01304243,130424,4674
CNSH01304250,130425,4679
CNSH01304268,130426,4676
CNSH01304284,130428,4678
CNSH01304292,130429,4675
CNSH01304300,130430,4673
CNSH01304326,130432,4683
CNSH01304334,130433,4682
CNSH01304342,130434,4684
CNSH01304367,130436,183
CNSH01304375,130437,64
CNSH01304383,130438,187
CNSH01304409,130440,4706
CNSH01304417,130441,1776
CNSH01304425,130442,3804
CNSH01304441,130444,4704
CNSH01304458,130445,1305
CNSH01304466,130446,173
CNSH01304482,130448,166
CNSH01304490,130449,2462
CNSH01304508,130450,2468
CNSH01304524,130452,2499
CNSH01304532,130453,4705
CNSH01304540,130454,1307
CNSH01304565,130456,4727
CNSH01304573,130457,4728
CNSH01304581,130458,4732
CNSH01304607,130460,4730
CNSH01304615,130461,4726
CNSH01304623,130462,4731
CNSH01304649,130464,4738
CNSH01304656,130465,4741
CNSH01304664,130466,4739
CNSH01304680,130468,4744
CNSH01304698,130469,4747
CNSH01304706,130470,4742
CNSH01304722,130472,4749
CNSH01304730,130473,4745
CNSH01304748,130474,4746
CNSH01304763,130476,4763
CNSH01304771,130477,4762
CNSH01304789,130478,4759
CNSH01304805,130480,4761
CNSH01304813,130481,4758
CNSH01304821,130482,4760
CNSH01304847,130484,4782
CNSH01304854,130485,4772
CNSH01304862,130486,4770
CNSH01304888,130488,4774
CNSH01304896,130489,4776
CNSH01304904,130490,4771
CNSH01304920,130492,4769
CNSH01304938,130493,4775
CNSH01304946,130494,4777
CNSH01304953,130495,4779
CNSH01304961,130496,4773
CNSH01304987,130498,4791
CNSH01304995,130499,4788
CNSH01305000,130500,4794
CNSH01305026,130502,4790
CNSH01305034,130503,4785
CNSH01305042,130504,4786
CNSH01305067,130506,4784
CNSH01305075,130507,4795
CNSH01305083,130508,4793
CNSH01305109,130510,4797
CNSH01305125,130512,4798
CNSH01305133,130513,4801
CNSH01305141,130514,4799
CNSH01305166,130516,4815
CNSH01305174,130517,4817
CNSH01305182,130518,4816
CNSH01305208,130520,4813
CNSH01305216,130521,4812
CNSH01305224,130522,4811
CNSH01305240,130524,4826
CNSH01305257,130525,4828
CNSH01305265,130526,4827
CNSH01305273,130527,4825
CNSH01305281,130528,4823
CNSH01305307,130530,4837
CNSH01305315,130531,4835
CNSH01305323,130532,4834
CNSH01305349,130534,4843
CNSH01305356,130535,4847
CNSH01305364,130536,4841
CNSH01305380,130538,4851
CNSH01305398,130539,4849
CNSH01305406,130540,4842
CNSH01305422,130542,4844
CNSH01305430,130543,4848
CNSH01305448,130544,4840
CNSH01305463,130546,4859
CNSH01305471,130547,4857
CNSH01305489,130548,4860
CNSH01305497,130549,4862
CNSH01305505,130550,4858
CNSH01305513,130551,4861
CNSH01305539,130553,4873
CNSH01305547,130554,4867
CNSH01305554,130555,4868
CNSH01305562,130556,4869
CNSH01305570,130557,4872
CNSH01305588,130558,4871
CNSH01305604,130560,4882
CNSH01305612,130561,4885
CNSH01305620,130562,4883
CNSH01305646,130564,4884
CNSH01305653,130565,4880
CNSH01305661,130566,4878
CNSH01305687,130568,4899
CNSH01305695,130569,4902
CNSH01305703,130570,4896
CNSH01305711,130571,4900
CNSH01305729,130572,4892
CNSH01305745,130574,4908
CNSH01305752,130575,4898
CNSH01305760,130576,4904
CNSH01305786,130578,4906
CNSH01305794,130579,4903
CNSH01305802,130580,4894
CNSH01305828,130582,4897
CNSH01305836,130583,4901
CNSH01305844,130584,4895
CNSH01305851,130585,4915
CNSH01305869,130586,4916
CNSH01305877,130587,4920
CNSH01305893,130589,4919
CNSH01305901,130590,4918
CNSH01305919,130591,4921
CNSH01305935,130593,4930
CNSH01305943,130594,4931
CNSH01305950,130595,4929
CNSH01305976,130597,4938
CNSH01305984,130598,4946
CNSH01305992,130599,4934
CNSH01306008,130600,4942
CNSH01306016,130601,4936
CNSH01306024,130602,4940
CNSH01306032,130603,4939
CNSH01306057,130605,4945
CNSH01306065,130606,4947
CNSH01306073,130607,4935
CNSH01306081,130608,4941
CNSH01306099,130609,4937
CNSH01306115,130611,4965
CNSH01306123,130612,4958
CNSH01306131,130613,4956
CNSH01306156,130615,4186
CNSH01306164,130616,4963
CNSH01306172,130617,4968
CNSH01306180,130618,4954
CNSH01306198,130619,4967
CNSH01306214,130621,4966
CNSH01306222,130622,4962
CNSH01306230,130623,4960
CNSH01306248,130624,4961
CNSH01306255,130625,4957
CNSH01306263,130626,4959
CNSH01306289,130628,4975
CNSH01306297,130629,4977
CNSH01306305,130630,4976
CNSH01306321,130632,4983
CNSH01306339,130633,4994
CNSH01306347,130634,4985
CNSH01306354,130635,4991
CNSH01306362,130636,4989
CNSH01306388,130638,4993
CNSH01306396,130639,4984
CNSH01306404,130640,4988
CNSH01306420,130642,4992
CNSH01306438,130643,4990
CNSH01306446,130644,4986
CNSH01306461,130646,5006
CNSH01306479,130647,5009
CNSH01306487,130648,5000
CNSH01306503,130650,5003
CNSH01306511,130651,5002
CNSH01306529,130652,5010
CNSH01306545,130654,5011
CNSH01306552,130655,5001
CNSH01306560,130656,5005
CNSH01306586,130658,5020
CNSH01306594,130659,5019
CNSH01306602,130660,5018
CNSH01306628,130662,5022
CNSH01306636,130663,5023
CNSH01306644,130664,5017
CNSH01306669,130666,5033
CNSH01306677,130667,5036
CNSH01306685,130668,5030
CNSH01306701,130670,5031
CNSH01306719,130671,5034
CNSH01306727,130672,5035
CNSH01306743,130674,5046
CNSH01306750,130675,5044
CNSH01306768,130676,5042
CNSH01306784,130678,5049
CNSH01306792,130679,5053
CNSH01306800,130680,5048
CNSH01306826,130682,5047
CNSH01306834,130683,5045
CNSH01306842,130684,5043
CNSH01306859,130685,5051
CNSH01306867,130686,5052
CNSH01306883,130688,5064
CNSH01306891,130689,5062
CNSH01306909,130690,5063
CNSH01306925,130692,5065
CNSH01306933,130693,5066
CNSH01306941,130694,5059
CNSH01306966,130696,5074
CNSH01306974,130697,5077
CNSH01306982,130698,5075
CNSH01306990,130699,5079
CNSH01307006,130700,5076
CNSH01307022,130702,5087
CNSH01307030,130703,5086
CNSH01307048,130704,5091
CNSH01307063,130706,5089
CNSH01307071,130707,5093
CNSH01307089,130708,5092
CNSH01307105,130710,5107
CNSH01307113,130711,5102
CNSH01307121,130712,5106
CNSH01307139,130713,5114
CNSH01307147,130714,5103
CNSH01307154,130715,5105
CNSH01307162,130716,5112
CNSH01307188,130718,5100
CNSH01307196,130719,5113
CNSH01307204,130720,5101
CNSH01307220,130722,5115
CNSH01307238,130723,5104
CNSH01307246,130724,5111
CNSH01307253,130725,5110
CNSH01307279,130727,5124
CNSH01307287,130728,5121
CNSH01307295,130729,5123
CNSH01307311,130731,5130
CNSH01307337,130733,2717
CNSH01307345,130734,1730
CNSH01307352,130735,4239
CNSH01307378,130737,5140
CNSH01307386,130738,3209
CNSH01307394,130739,5141
CNSH01307410,130741,1853
CNSH01307428,130742,147
CNSH01307436,130743,5139
CNSH01307451,130745,5147
CNSH01307469,130746,5146
CNSH01307477,130747,5144
CNSH01307493,130749,5182
CNSH01307501,130750,5176
CNSH01307519,130751,5179
CNSH01307535,130753,5185
CNSH01307543,130754,5178
CNSH01307550,130755,5177
CNSH01307568,130756,5180
CNSH01307576,130757,5183
CNSH01307592,130759,5193
CNSH01307600,130760,5191
CNSH01307618,130761,5194
CNSH01307626,130762,5189
CNSH01307634,130763,5190
CNSH01307659,130765,5211
CNSH01307667,130766,5212
CNSH01307675,130767,5210
CNSH01307691,130769,5218
CNSH01307709,130770,5219
CNSH01307717,130771,5221
CNSH01307733,130773,5240
CNSH01307741,130774,5239
CNSH01307758,130775,5238
CNSH01307774,130777,5279
CNSH01307782,130778,5281
CNSH01307790,130779,5280
CNSH01307816,130781,5432
CNSH01307824,130782,5431
CNSH01307832,130783,5433
CNSH01307840,130784,5460
CNSH01307857,130785,5461
CNSH01307865,130786,5459
CNSH01307881,130788,5057
CNSH01307899,130789,4667
CNSH01307907,130790,4261
CNSH01307923,130792,5499
CNSH01307931,130793,5500
CNSH01307949,130794,5502
CNSH01307964,130796,5511
CNSH01307972,130797,5507
CNSH01307980,130798,5506
CNSH01308004,130800,5509
CNSH01308012,130801,5512
CNSH01308020,130802,5516
CNSH01308046,130804,5513
CNSH01308053,130805,5510
CNSH01308061,130806,5505
CNSH01308087,130808,5536
CNSH01308095,130809,5535
CNSH01308103,130810,5538
CNSH01308129,130812,5539
CNSH01308137,130813,5532
CNSH01308145,130814,5533
CNSH01308160,130816,5557
CNSH01308178,130817,5554
CNSH01308186,130818,5553
CNSH01308194,130819,5556
CNSH01308202,130820,5558
CNSH01308228,130822,5575
CNSH01308236,130823,5569
CNSH01308244,130824,5573
CNSH01308251,130825,5568
CNSH01308269,130826,5572
CNSH01308277,130827,5576
CNSH01308285,130828,5570
CNSH01308293,130829,5574
CNSH01308319,130831,5599
CNSH01308327,130832,5600
CNSH01308335,130833,5601
CNSH01308350,130835,5612
CNSH01308368,130836,5610
CNSH01308376,130837,5615
CNSH01308392,130839,5616
CNSH01308400,130840,5613
CNSH01308418,130841,5614
CNSH01308434,130843,5607
CNSH01308442,130844,5604
CNSH01308459,130845,5606
CNSH01308475,130847,5630
CNSH01308483,130848,5629
CNSH01308491,130849,5631
CNSH01308509,130850,5632
CNSH01308517,130851,5633
CNSH01308533,130853,5626
CNSH01308541,130854,5627
CNSH01308558,130855,5624
CNSH01308574,130857,5638
CNSH01308582,130858,5639
CNSH01308590,130859,5640
CNSH01308616,130861,156
CNSH01308624,130862,161
CNSH01308632,130863,1338
CNSH01308657,130865,5214
CNSH01308665,130866,5661
CNSH01308673,130867,5250
CNSH01308699,130869,5680
CNSH01308707,130870,5682
CNSH01308715,130871,5678
CNSH01308723,130872,5681
CNSH01308731,130873,5683
CNSH01308749,130874,5679
CNSH01308764,130876,5693
CNSH01308772,130877,5702
CNSH01308780,130878,5701
CNSH01308806,130880,5704
CNSH01308814,130881,5697
CNSH01308822,130882,5699
CNSH01308848,130884,5696
CNSH01308855,130885,5700
CNSH01308863,130886,5703
CNSH01308889,130888,5717
CNSH01308897,130889,5716
CNSH01308905,130890,5720
CNSH01308921,130892,5718
CNSH01308939,130893,5719
CNSH01308947,130894,5715
CNSH01308962,130896,5734
CNSH01308970,130897,5728
CNSH01308988,130898,5731
CNSH01309002,130900,5726
CNSH01309010,130901,5729
CNSH01309028,130902,5733
CNSH01309036,130903,5732
CNSH01309044,130904,5735
CNSH01309069,130906,5768
CNSH01309077,130907,5770
CNSH01309085,130908,5771
CNSH01309101,130910,5790
CNSH01309119,130911,5783
CNSH01309127,130912,5792
CNSH01309143,130914,5789
CNSH01309150,130915,5793
CNSH01309168,130916,5791
CNSH01309184,130918,5781
CNSH01309192,130919,5784
CNSH01309200,130920,5788
CNSH01309218,130921,5782
CNSH01309226,130922,5785
CNSH01309242,130924,5802
CNSH01309259,130925,5804
CNSH01309267,130926,5806
CNSH01309275,130927,5803
CNSH01309291,130929,5818
CNSH01309309,130930,5819
CNSH01309317,130931,5817
CNSH01309333,130933,5830
CNSH01309341,130934,5828
CNSH01309358,130935,5827
CNSH01309374,130937,5843
CNSH01309382,130938,5845
CNSH01309390,130939,5842
CNSH01309416,130941,5838
CNSH01309424,130942,5840
CNSH01309432,130943,5841
CNSH01309440,130944,5851
CNSH01309457,130945,5852
CNSH01309465,130946,5863
CNSH01309473,130947,5864
CNSH01309481,130948,5865
CNSH01309499,130949,5890
CNSH01309507,130950,5884
CNSH01309515,130951,5876
CNSH01309523,130952,5886
CNSH01309531,130953,5879
CNSH01309549,130954,5880
CNSH01309556,130955,5877
CNSH01309564,130956,5888
CNSH01309572,130957,5882
CNSH01309580,130958,5887
CNSH01309598,130959,5885
CNSH01309606,130960,5881
CNSH01309614,130961,5878
CNSH01309622,130962,5889
CNSH01309630,130963,5883
CNSH01309648,130964,5913
CNSH01309655,130965,5912
CNSH01309663,130966,5908
CNSH01309671,130967,5909
CNSH01309689,130968,5911
CNSH01309697,130969,5907
CNSH01309705,130970,5906
CNSH01309713,130971,5910
CNSH01309721,130972,5921
CNSH01309739,130973,5922
CNSH01309747,130974,5924
CNSH01309754,130975,5923
CNSH01309762,130976,5939
CNSH01309770,130977,5940
CNSH01309788,130978,5941
CNSH01309796,130979,5938
CNSH01309804,130980,5950
CNSH01309812,130981,5951
CNSH01309820,130982,5949
CNSH01309838,130983,5948
CNSH01309846,130984,5975
CNSH01309853,130985,5956
CNSH01309861,130986,5958
CNSH01309879,130987,5960
CNSH01309887,130988,5965
CNSH01309895,130989,5972
CNSH01309903,130990,5971
CNSH01309911,130991,5964
CNSH01309929,130992,5968
CNSH01309937,130993,5962
CNSH01309945,130994,5957
CNSH01309952,130995,5959
CNSH01309960,130996,5966
CNSH01309978,130997,5973
CNSH01309986,130998,5969
CNSH01309994,130999,5974
CNSH01320041,132004,5096
CNSH01320058,132005,5249
CNSH01320066,132006,6241
CNSH01320074,132007,6986
CNSH01320082,132008,7351
CNSH01320090,132009,7740
CNSH01320108,132010,7948
CNSH01320116,132011,3958
CNSH01320124,132012,8190
CNSH01320132,132013,8751
CNSH01320140,132014,2048
CNSH01320157,132015,8764
CNSH01320165,132016,2334
CNSH01320181,132018,2285
CNSH01320207,132020,1332
CNSH01320306,132030,1347
CNSH01320405,132040,1302
CNSH01320504,132050,1296
CNSH01320603,132060,1388
CNSH01360005,136000,5094
CNSH01360013,136001,5085
CNSH01360021,136002,5014
CNSH01360039,136003,5015
CNSH01360047,136004,6267
CNSH01360062,136006,5118
CNSH01360088,136008,5127
CNSH01360104,136010,5126
CNSH01360112,136011,5132
CNSH01360120,136012,5156
CNSH01360138,136013,5293
CNSH01360146,136014,5070
CNSH01360179,136017,5202
CNSH01360195,136019,5150
CNSH01360203,136020,5117
CNSH01360211,136021,5082
CNSH01360229,136022,5164
CNSH01360245,136024,5208
CNSH01360278,136027,5165
CNSH01360286,136028,5153
CNSH01360302,136030,5188
CNSH01360310,136031,5196
CNSH01360328,136032,5187
CNSH01360336,136033,5171
CNSH01360344,136034,5142
CNSH01360351,136035,5186
CNSH01360369,136036,5148
CNSH01360377,136037,5201
CNSH01360401,136040,5203
CNSH01360427,136042,5230
CNSH01360435,136043,5225
CNSH01360443,136044,5223
CNSH01360450,136045,5200
CNSH01360468,136046,5333
CNSH01360484,136048,5204
CNSH01360492,136049,5331
CNSH01360500,136050,5224
CNSH01360518,136051,5269
CNSH01360526,136052,5268
CNSH01360534,136053,5205
CNSH01360575,136057,5206
CNSH01360583,136058,5229
CNSH01360617,136061,5227
CNSH01360625,136062,5292
CNSH01360633,136063,5272
CNSH01360658,136065,5231
CNSH01360666,136066,5295
CNSH01360674,136067,5287
CNSH01360682,136068,5262
CNSH01360690,136069,5266
CNSH01360716,136071,5263
CNSH01360732,136073,4356
CNSH01360740,136074,5252
CNSH01360757,136075,5253
CNSH01360765,136076,5264
CNSH01360781,136078,2630
CNSH01360799,136079,5302
CNSH01360807,136080,5362
CNSH01360815,136081,5259
CNSH01360823,136082,5273
CNSH01360831,136083,5276
CNSH01360856,136085,5265
CNSH01360872,136087,5357
CNSH01360880,136088,5356
CNSH01360898,136089,4075
CNSH01360906,136090,4195
CNSH01360914,136091,5317
CNSH01360922,136092,5283
CNSH01360930,136093,5297
CNSH01360948,136094,5288
CNSH01360955,136095,5375
CNSH01360963,136096,5486
CNSH01360971,136097,5309
CNSH01360989,136098,5300
CNSH01360997,136099,5307
CNSH01361011,136101,5338
CNSH01361029,136102,5318
CNSH01361037,136103,5340
CNSH01361045,136104,1590
CNSH01361052,136105,5325
CNSH01361060,136106,5330
CNSH01361078,136107,5313
CNSH01361086,136108,5368
CNSH01361094,136109,3329
CNSH01361102,136110,5488
CNSH01361110,136111,5355
CNSH01361128,136112,5319
CNSH01361136,136113,5392
CNSH01361144,136114,204
CNSH01361151,136115,5350
CNSH01361169,136116,5323
CNSH01361177,136117,1880
CNSH01361185,136118,5384
CNSH01361193,136119,5353
CNSH01361201,136120,5345
CNSH01361219,136121,5349
CNSH01361235,136123,5343
CNSH01361243,136124,5559
CNSH01361250,136125,5316
CNSH01361268,136126,5344
CNSH01361276,136127,5366
CNSH01361292,136129,5370
CNSH01361300,136130,5440
CNSH01361318,136131,5341
CNSH01361326,136132,5380
CNSH01361342,136134,1911
CNSH01361359,136135,5360
CNSH01361375,136137,5393
CNSH01361383,136138,5378
CNSH01361391,136139,4912
CNSH01361409,136140,5478
CNSH01361417,136141,6252
CNSH01361425,136142,5430
CNSH01361433,136143,5418
CNSH01361441,136144,1684
CNSH01361458,136145,5394
CNSH01361466,136146,4877
CNSH01361474,136147,5503
CNSH01361482,136148,5406
CNSH01361490,136149,5404
CNSH01361516,136151,5542
CNSH01361524,136152,5547
CNSH01361532,136153,5426
CNSH01361540,136154,5540
CNSH01361557,136155,5437
CNSH01361565,136156,5391
CNSH01361573,136157,5422
CNSH01361581,136158,5379
CNSH01361599,136159,5408
CNSH01361607,136160,5416
CNSH01361615,136161,5381
CNSH01361623,136162,5396
CNSH01361631,136163,5409
CNSH01361649,136164,5401
CNSH01361656,136165,5403
CNSH01361664,136166,5402
CNSH01361672,136167,2734
CNSH01361680,136168,5424
CNSH01361698,136169,5455
CNSH01361706,136170,4429
CNSH01361714,136171,2707
CNSH01361722,136172,1342
CNSH01361730,136173,5412
CNSH01361748,136174,5749
CNSH01361763,136176,1333
CNSH01361789,136178,5417
CNSH01361797,136179,1902
